职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
注册电气工程师（发输变电）,合资,1000-9999人,2019-09-20 14:09:05,本科,能源/矿产/地质勘查,1-3年,长园深瑞继保自动化有限公司,15K-25K,成都-锦江区,节日福利五险一金餐补通讯补助定期体检
电气工程师,股份制企业,100-499人,2019-09-20 14:13:12,本科,电子/电器/半导体/仪器仪表,1-3年,邢台纳科诺尔精轧科技股份有限公司,4K-8K,邢台,五险一金加班补助全勤奖
电气工程师/技术员,民营,20人以下,2019-09-20 14:26:06,大专,电子/电器/半导体/仪器仪表,1-3年,成都幻声科技有限公司,4K-6K,成都,全勤奖交通补助餐补带薪年假加班补助
电气工程师/售前工程师,民营,20-99人,2019-09-20 14:16:38,学历不限,电子/电器/半导体/仪器仪表,不限,北京卓成世纪科技发展有限公司,10K-20K,北京-海淀区,五险一金加班补助员工旅游节日福利周末双休
储能系统高级电气调试工程师（发电并网）,国企,20-99人,2019-09-20 14:05:18,硕士,电子/电器/半导体/仪器仪表,3-5年,葛洲坝中科储能技术有限公司,10K-20K,北京-朝阳区,周末双休五险一金餐补带薪年假全勤奖
机电/电气工程师,其它,20-99人,2019-09-20 12:41:01,本科,机械设计/制造/维修,不限,台玻(青岛)光电科技有限公司,4K-6K,青岛,五险一金绩效奖金包吃带薪年假高温补贴
机械设计工程师（懂电气）,民营,100-499人,2019-09-20 14:14:31,学历不限,机械设计/制造/维修,不限,沈阳三环机械厂,3K-5K,沈阳,免费班车员工旅游定期体检补充医疗保险节日福利
电气工程师,民营,20-99人,2019-09-20 14:10:03,大专,电子/电器/半导体/仪器仪表,1-3年,上海洁淼机械有限公司,5K-7K,上海-奉贤区,五险一金绩效奖金加班补助高温补贴定期体检
电气工程师,民营,20-99人,2019-09-20 11:58:13,本科,土木/建筑/装修/市政工程,不限,海南柏城建筑设计有限公司,4K-6K,海口,五险一金绩效奖金弹性工作
电气控制维修工程师,外商独资,20-99人,2019-09-20 00:51:34,大专,电子/电器/半导体/仪器仪表,5-10年,斐科腾智能科技(青岛)有限公司,8K-10K,天津-津南区,五险一金带薪年假补充医疗保险
电气工程师,国企,100-499人,2019-09-20 13:44:41,本科,土木/建筑/装修/市政工程,3-5年,中建二局安装工程有限公司沈阳分公司,6K-8K,哈尔滨,包住餐补通讯补助高温补贴节日福利
电气工程师（西安）,民营,100-499人,2019-09-20 13:40:33,本科,电子/电器/半导体/仪器仪表,5-10年,商洛市爱上楼智能电梯有限公司,10K-15K,西安,五险一金带薪年假周末双休加班补助节日福利
【急聘】电气安装工程师（潍坊）,民营,100-499人,2019-09-20 00:51:01,本科,土木/建筑/装修/市政工程,3-5年,青岛中蓝投资有限公司,8K-10K,潍坊,五险一金绩效奖金交通补助餐补通讯补助
电气工程师,民营,100-499人,2019-09-20 14:01:02,本科,能源/矿产/地质勘查,1-3年,红旗电力建设股份有限公司,4K-6K,大连-甘井子区,五险一金年底双薪绩效奖金交通补助餐补
