职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
web前端开发工程师实习生,民营,不限,2019-09-20 09:09:08,中专,软件/互联网开发/系统集成,不限,广州北珠联科技有限公司,4K-6K,成都,五险一金绩效奖金全勤奖带薪年假包吃
web前端工程师,股份制企业,20-99人,2019-09-20 09:39:03,学历不限,软件/互联网开发/系统集成,不限,重庆医盟健康管理有限公司,4K-5K,重庆-渝中区,五险一金年底双薪绩效奖金加班补助全勤奖
Web前端开发工程师,民营,20-99人,2019-09-20 09:51:30,本科,软件/互联网开发/系统集成,3-5年,北京中环宏图软件有限公司,10K-20K,北京,五险一金带薪年假
web前端工程师,合资,20-99人,2019-09-20 14:02:35,大专,软件/互联网开发/系统集成,1-3年,郑州通慧信息技术有限公司,4K-8K,郑州,五险一金交通补助公司重点项目员工旅游绩效奖金
web前端工程师,民营,500-999人,2019-09-20 14:05:06,大专,软件/互联网开发/系统集成,3-5年,深圳市拓保软件有限公司成都分公司,8K-15K,西安-碑林区,五险一金绩效奖金带薪年假定期体检员工旅游
web前端开发工程师,国企,500-999人,2019-09-20 14:13:19,本科,软件/互联网开发/系统集成,1-3年,华夏出行有限公司,10K-18K,北京,五险一金绩效奖金交通补助通讯补助高温补贴
web前端工程师,民营,100-499人,2019-09-20 08:56:05,大专,软件/互联网开发/系统集成,3-5年,石家庄正和网络有限公司,5K-7K,石家庄-长安区,五险一金绩效奖金年终分红全勤奖房补
Web前端/UI开发工程师,港澳台公司,20-99人,2019-09-20 14:22:06,本科,软件/互联网开发/系统集成,1-3年,集思软件开发(深圳)有限公司,8K-11K,深圳,年底双薪周末双休五险一金节日福利员工旅游
WEB前端高级工程师,民营,20-99人,2019-09-20 09:09:49,学历不限,软件/互联网开发/系统集成,不限,贵州易通软件有限公司,8K-10K,贵阳,五险一金加班补助餐补定期体检
web前端开发/实习生包住,民营,100-499人,2019-09-20 09:17:56,大专,采购/贸易,不限,深圳市点时创新科技有限公司湖南分公司,4K-6K,长沙,五险一金年底双薪绩效奖金包吃包住
Web前端工程师,股份制企业,20-99人,2019-09-20 14:05:02,本科,软件/互联网开发/系统集成,3-5年,湖南讯飞启明科技有限公司,8K-15K,长沙,五险一金年底双薪包吃交通补助加班补助
web前端高级开发工程师,民营,100-499人,2019-09-20 09:46:53,本科,软件/互联网开发/系统集成,3-5年,北京捷通华声科技股份有限公司,15K-25K,北京-海淀区,五险一金绩效奖金项目奖金每年多次调薪晋升空间
web前端工程师,民营,100-499人,2019-09-20 14:04:25,大专,软件/互联网开发/系统集成,1-3年,深圳市菲森科技有限公司,8K-12K,深圳,节日福利五险一金年底双薪绩效奖金带薪年假
web前端工程师,民营,20人以下,2019-09-20 14:04:18,大专,软件/互联网开发/系统集成,1年以下,青岛一图环视信息技术有限公司,5K-8K,青岛-青岛高新技术产业开发区,节日福利五险一金加班补助餐补带薪年假
web前端开发,股份制企业,20-99人,2019-09-20 08:36:17,大专,软件/互联网开发/系统集成,3-5年,青岛图创信息技术有限公司,6.5K-13K,青岛,五险一金
web前端工程师,民营,20-99人,2019-09-20 09:04:12,大专,软件/互联网开发/系统集成,1-3年,江苏中科西北星信息科技有限公司,6K-10K,无锡-新吴区,五险一金绩效奖金餐补通讯补助带薪年假
web前端工程师,民营,100-499人,2019-09-20 14:25:07,大专,软件/互联网开发/系统集成,1-3年,郑州三友软件科技有限公司,8K-13K,北京-朝阳区,
web前端工程师,民营,不限,2019-09-20 08:41:35,大专,软件/互联网开发/系统集成,1-3年,穷奇科技石家庄有限责任公司,4K-6K,石家庄,创业公司周末双休不加班绩效奖金带薪年假
web前端,民营,20-99人,2019-09-20 09:25:54,大专,软件/互联网开发/系统集成,1-3年,唐山华展科技有限公司,4K-6K,唐山,五险一金绩效奖金年终分红包吃员工旅游
web前端开发设计师,民营,20-99人,2019-09-20 08:34:01,大专,软件/互联网开发/系统集成,1-3年,黑龙江利达消防设施检测有限公司,3K-5K,哈尔滨,五险带薪年假节日福利绩效奖金周休一天半
web前端工程师,民营,不限,2019-09-20 09:14:46,中专,软件/互联网开发/系统集成,无经验,广州奎星科技有限公司,6K-8K,成都,五险一金年底双薪绩效奖金年终分红包住
web前端开发工程师,民营,100-499人,2019-09-20 09:57:44,本科,软件/互联网开发/系统集成,3-5年,西安恒坐标教育科技集团有限公司,12K-20K,杭州-江干区,五险一金年底双薪绩效奖金加班补助包吃
web前端开发工程师,民营,1000-9999人,2019-09-20 10:42:21,本科,软件/互联网开发/系统集成,3-5年,	 深圳市有棵树科技有限公司,15K-20K,深圳,五险一金绩效奖金全勤奖带薪年假节日福利
Web前端开发工程师,民营,100-499人,2019-09-20 11:11:57,本科,软件/互联网开发/系统集成,3-5年,江苏彩云慧谷信息技术有限公司,8K-12K,南京,五险一金补充医疗保险免费停车
Web前端开发工程师,民营,100-499人,2019-09-20 09:57:20,本科,软件/互联网开发/系统集成,1-3年,上海久雅信息科技有限公司,8K-16K,上海,五险一金绩效奖金股票期权加班补助餐补
web前端工程师,民营,1000-9999人,2019-09-20 09:28:11,本科,软件/互联网开发/系统集成,不限,沈阳盘古网络技术有限公司,4K-6K,沈阳,五险一金交通补助餐补通讯补助定期体检
web前端开发工程师,民营,100-499人,2019-09-20 09:04:02,本科,软件/互联网开发/系统集成,3-5年,成都中科大旗软件股份有限公司,10K-15K,成都,住房补贴五险一金绩效奖金加班补助交通补助
Web前端工程师,民营,20-99人,2019-09-20 10:38:06,本科,软件/互联网开发/系统集成,不限,杭州梅格森测控技术有限公司,4K-6K,银川-西夏区,餐补全勤奖定期体检年底双薪员工旅游
Web前端开发,其它,20-99人,2019-09-20 09:46:20,学历不限,软件/互联网开发/系统集成,不限,重庆阿秀萍电子商务有限公司,5K-8K,重庆,五险一金年底双薪全勤奖加班补助节日福利
web前端开发,上市公司,10000人以上,2019-09-20 14:02:28,大专,软件/互联网开发/系统集成,不限,卓云科技服务(长春)有限公司,3K-4.9K,长春,五险一金绩效奖金加班补助全勤奖带薪年假
Web前端工程师（异地）,民营,100-499人,2019-09-20 10:49:28,大专,软件/互联网开发/系统集成,1-3年,成都航际海事信息咨询有限公司,15K-30K,成都,每年多次调薪包吃包住员工旅游节日福利
WEB前端,民营,100-499人,2019-09-20 09:05:35,本科,软件/互联网开发/系统集成,3-5年,深圳市先创数字技术有限公司成都分公司,10K-15K,成都,节日福利五险一金通讯补助带薪年假弹性工作
web前端实习生（双休+提供住宿）,股份制企业,500-999人,2019-09-20 09:29:42,大专,软件/互联网开发/系统集成,不限,深圳市华大智创科技有限公司,4K-6K,深圳-南山区,周末双休五险一金绩效奖金年底双薪弹性工作
Web前端开发工程师,民营,20-99人,2019-09-20 09:44:52,大专,软件/互联网开发/系统集成,1-3年,山东汇房信息技术有限公司,6K-8K,济南,五险一金年底双薪加班补助餐补交通补助
web前端工程师,其它,20人以下,2019-09-20 08:57:12,本科,软件/互联网开发/系统集成,1-3年,美景信息技术江苏有限公司,6K-8K,无锡,五险一金包住周末双休定期团建公司重点项目
移动Web前端高级开发工程师,股份制企业,20-99人,2019-09-20 09:31:36,本科,软件/互联网开发/系统集成,1-3年,武汉皆能时空关联科技有限公司,8K-10K,武汉,节日福利五险一金绩效奖金股票期权餐补
web前端,民营,20-99人,2019-09-20 12:03:02,本科,软件/互联网开发/系统集成,1-3年,安徽艾为云科技有限公司,4K-8K,合肥,五险员工旅游节日福利
web前端开发,股份制企业,500-999人,2019-09-20 14:22:29,学历不限,软件/互联网开发/系统集成,1-3年,浙江希优信息科技有限公司,8K-13K,杭州-滨江区,五险一金带薪年假节日福利
WEB前端实习生（双休可无经验）,上市公司,10000人以上,2019-09-20 14:17:48,大专,软件/互联网开发/系统集成,不限,长春中软卓越科技有限公司,3K-5K,长春,五险一金年底双薪绩效奖金加班补助餐补
web前端工程师,民营,20-99人,2019-09-20 11:59:59,本科,软件/互联网开发/系统集成,3-5年,深圳市华运通科技股份有限公司,12K-20K,深圳,
WEB前端工程师,民营,20-99人,2019-09-20 14:14:31,大专,软件/互联网开发/系统集成,不限,陕西国信地测科技有限公司,10K-15K,西安,餐补员工旅游节日福利五险一金绩效奖金
java开发+web前端开发助理,民营,100-499人,2019-09-20 08:45:30,学历不限,软件/互联网开发/系统集成,无经验,郑州善撰软件科技有限公司,4K-6K,郑州,周末双休五险一金全勤奖弹性工作带薪年假
招聘WEB前端开发工程师,民营,100-499人,2019-09-20 08:45:30,学历不限,软件/互联网开发/系统集成,无经验,郑州善撰软件科技有限公司,4K-6K,郑州,周末双休五险一金全勤奖弹性工作带薪年假
WEB前端开发工程师,民营,100-499人,2019-09-20 08:45:30,学历不限,软件/互联网开发/系统集成,无经验,郑州善撰软件科技有限公司,4K-6K,郑州,周末双休五险一金全勤奖弹性工作带薪年假
web前端开发工程师,民营,20-99人,2019-09-20 12:03:02,本科,软件/互联网开发/系统集成,3-5年,北京华胜云图科技有限公司,10K-20K,北京,五险一金交通补助餐补通讯补助带薪年假
入职五险一金+工作餐+Web前端开发+微信小程序开发,民营,20-99人,2019-09-20 10:08:43,大专,软件/互联网开发/系统集成,3-5年,常州金葵智能技术有限公司,6K-8K,常州,五险一金包吃带薪年假节日福利定期体检
web前端工程师,民营,20-99人,2019-09-20 10:23:36,大专,软件/互联网开发/系统集成,1-3年,深圳市友点科技有限公司,10K-15K,深圳,创业公司周末双休五险一金年底双薪加班补助
web前端开发工程师,民营,20人以下,2019-09-20 14:25:37,学历不限,软件/互联网开发/系统集成,不限,天津应生信息技术有限公司,3.5K-7K,天津-南开区,周末双休绩效奖金年底双薪
web前端 /包住/好项目/高发展,民营,100-499人,2019-09-20 06:07:01,大专,软件/互联网开发/系统集成,无经验,深圳市创联测试技术有限公司,3.5K-7K,深圳,包住14薪大牛带队项目奖金周末双休
web前端开发 年底双薪,股份制企业,500-999人,2019-09-20 08:44:03,大专,软件/互联网开发/系统集成,不限,成都众软科技有限公司,6K-8K,成都,五险一金年底双薪绩效奖金年终分红加班补助
web前端工程师,其它,100-499人,2019-09-20 13:34:01,本科,软件/互联网开发/系统集成,3-5年,天津市爱德科技发展有限公司,4.5K-5K,天津,五险一金绩效奖金
web前端,股份制企业,100-499人,2019-09-20 09:29:23,大专,软件/互联网开发/系统集成,1-3年,北京德鑫泉物联网科技股份有限公司,4K-6K,石家庄-东开发区,五险一金周末双休加班补助餐补交通补助
web 前端,民营,20-99人,2019-09-20 14:21:22,大专,软件/互联网开发/系统集成,1-3年,北京小黄人科技有限公司,8K-15K,北京,五险一金带薪年假周末双休大牛带队
Web前端工程师,民营,100-499人,2019-09-20 09:08:42,大专,软件/互联网开发/系统集成,3-5年,深圳市鹰硕技术有限公司,10K-18K,深圳-宝安区,五险一金带薪年假员工旅游节日福利全勤奖
web前端开发工程师,民营,20-99人,2019-09-20 09:17:05,大专,软件/互联网开发/系统集成,1-3年,北京中泰德信科技有限公司,5K-8K,石家庄,五险一金加班补助绩效奖金餐补通讯补助
web前端工程师,民营,100-499人,2019-09-20 09:33:31,大专,软件/互联网开发/系统集成,1-3年,南京宝正见企业管理有限公司,7K-14K,南京,五险一金年底双薪绩效奖金带薪年假餐补
web前端工程师,民营,20-99人,2019-09-20 09:15:49,大专,软件/互联网开发/系统集成,3-5年,江苏中矿安华科技发展有限公司,5K-8K,徐州,五险一金全勤奖加班补助绩效奖金通讯补助
高薪聘请WEB前端开发,民营,100-499人,2019-09-20 08:23:03,大专,软件/互联网开发/系统集成,1-3年,山东六牛网络科技有限公司,4K-8K,临沂,五险一金绩效奖金加班补助全勤奖包住
web前端开发工程师,股份制企业,500-999人,2019-09-20 14:21:14,大专,软件/互联网开发/系统集成,1-3年,浙江希优信息科技有限公司,10K-15K,南京,
web前端工程师,民营,20-99人,2019-09-20 10:31:48,本科,软件/互联网开发/系统集成,1-3年,无锡开云信息技术有限公司,6K-10K,无锡-新吴区,五险一金周末双休带薪年假弹性工作员工旅游
移动web前端开发工程师,民营,20-99人,2019-09-20 14:26:07,大专,软件/互联网开发/系统集成,1-3年,重庆市了赢科技有限公司,4K-6K,重庆,创业公司带薪年假节日福利周末双休加班补助
html5开发/web前端开发（可无经验）双休,民营,100-499人,2019-09-20 14:25:37,大专,软件/互联网开发/系统集成,无经验,安徽威博网络科技有限公司,4K-6K,合肥-包河区,五险一金年底双薪绩效奖金年终分红房补
web前端工程师,民营,500-999人,2019-09-20 14:02:22,大专,软件/互联网开发/系统集成,1年以下,武汉微品致远信息科技有限公司,2K-4K,武汉,节日福利定期体检五险一金
web前端开发工程师,民营,20人以下,2019-09-20 09:35:01,本科,软件/互联网开发/系统集成,3-5年,塔利斯塔成都信息技术有限公司,7K-12K,成都-高新区,五险一金定期团建节日福利绩效奖金周末双休
web前端开发,民营,100-499人,2019-09-20 13:41:55,本科,软件/互联网开发/系统集成,3-5年,山东小花盛开教育发展有限公司,4K-6K,青岛,五险一金餐补交通补助通讯补助带薪年假
高级web前端工程师,国企,100-499人,2019-09-20 10:24:29,本科,软件/互联网开发/系统集成,3-5年,易拍全球(北京)科贸有限公司,15K-20K,北京,五险一金交通补助带薪年假节日福利
web前端工程师,股份制企业,20-99人,2019-09-20 14:26:41,大专,软件/互联网开发/系统集成,3-5年,苏州涵仁信息科技有限公司,6K-12K,苏州-吴中区,五险一金加班补助全勤奖交通补助餐补
Web前端开发工程师,民营,100-499人,2019-09-20 11:51:48,大专,软件/互联网开发/系统集成,3-5年,上海寅客网络科技有限公司,8K-10K,上海,
web前端工程师,股份制企业,20-99人,2019-09-20 13:05:02,本科,软件/互联网开发/系统集成,1-3年,郑州新图信息科技股份有限公司,6K-8K,郑州,五险一金绩效奖金周末双休带薪年假节日福利
web前端开发,外商独资,20人以下,2019-09-20 10:32:23,大专,软件/互联网开发/系统集成,1-3年,科必睿信息技术(上海)有限公司,5K-7K,上海,五险一金带薪年假
web前端开发工程师（五险一金+单双休）,民营,20-99人,2019-09-20 09:24:14,大专,软件/互联网开发/系统集成,3-5年,山西中智瀚云科教文化有限公司,7K-10K,太原-小店区,五险一金包吃带薪年假员工旅游节日福利
Web前端开发工程师,民营,20-99人,2019-09-20 09:21:32,大专,软件/互联网开发/系统集成,1-3年,辽宁华盾安全技术股份有限公司,6K-8K,沈阳,加班补助五险一金节日福利包吃带薪年假
WEB前端兼职老师,民营,10000人以上,2019-09-20 13:05:24,大专,教育/培训,1-3年,成都华信智原科技有限公司,6K-8K,成都,五险一金年底双薪绩效奖金带薪年假定期体检
Web前端工程师,民营,100-499人,2019-09-20 14:26:21,大专,软件/互联网开发/系统集成,3-5年,深圳市菲森科技有限公司,10K-20K,深圳,节日福利五险一金年底双薪绩效奖金带薪年假
web前端开发工程师,外商独资,1000-9999人,2019-09-20 10:32:59,本科,软件/互联网开发/系统集成,1-3年,研华(中国)公司,6K-9K,西安,五险一金年底双薪绩效奖金交通补助餐补
WEB前端工程师,股份制企业,20-99人,2019-09-20 09:23:30,大专,软件/互联网开发/系统集成,1-3年,临沂博林信息技术有限公司,5K-8K,临沂,
前端WEB工程师,民营,20-99人,2019-09-20 11:22:09,大专,软件/互联网开发/系统集成,5-10年,济南泰格电子技术有限公司,6K-10K,济南-高新区,交通补助餐补通讯补助带薪年假定期体检
IT培训讲师（Web前端讲师）+五险,股份制企业,100-499人,2019-09-20 09:42:02,本科,软件/互联网开发/系统集成,不限,山西优培教育科技有限公司,4K-8K,太原,每年多次调薪全勤奖员工旅游节日福利股票期权
Web前端开发工程师,民营,20-99人,2019-09-20 09:00:39,本科,软件/互联网开发/系统集成,3-5年,北卡科技有限公司,7K-10K,福州,五险一金年底双薪绩效奖金加班补助全勤奖
web前端开发工程师,股份制企业,500-999人,2019-09-20 14:18:11,本科,软件/互联网开发/系统集成,1-3年,浙江希优信息科技有限公司,10K-15K,杭州,五险一金年底双薪加班补助包吃带薪年假
WEB前端开发工程师,民营,20-99人,2019-09-20 11:18:43,本科,软件/互联网开发/系统集成,1-3年,湖北豆牛科技有限公司,4K-8K,武汉,五险一金年底双薪绩效奖金年终分红加班补助
web前端开发工程师,民营,20-99人,2019-09-20 10:49:34,本科,软件/互联网开发/系统集成,3-5年,华炫鼎盛(北京)科技有限公司,15K-20K,北京,五险一金年底双薪交通补助餐补通讯补助
Web前端开发实习生,民营,100-499人,2019-09-20 09:08:56,大专,软件/互联网开发/系统集成,不限,无锡极客信息技术有限公司,4K-6K,无锡,五险一金年底双薪绩效奖金通讯补助餐补
web前端,民营,20-99人,2019-09-20 11:39:57,本科,软件/互联网开发/系统集成,3-5年,深圳市安居星信息科技有限公司,10K-18K,深圳,五险一金全勤奖带薪年假股票期权年终分红
Web前端工程师,其它,20-99人,2019-09-20 07:04:01,本科,软件/互联网开发/系统集成,1-3年,哈尔滨工大正元信息技术有限公司,6K-10K,哈尔滨,周末双休五险一金交通补助餐补带薪年假
web前端工程师,其它,20-99人,2019-09-20 14:18:05,学历不限,软件/互联网开发/系统集成,1-3年,美戴瑜洋(北京)国际商务服务有限公司河北分公司,8K-9K,石家庄-桥西区,
web前端开发工程师,民营,100-499人,2019-09-20 09:30:12,大专,软件/互联网开发/系统集成,1-3年,河南遇个车汽车销售服务有限公司,5K-10K,郑州,
web前端初级,民营,100-499人,2019-09-20 09:05:01,大专,软件/互联网开发/系统集成,不限,准安(中国)区块链有限公司,5K-6K,青岛,五险一金包住周末双休节日福利带薪年假
web前端开发助理（双休+提供住宿）,民营,20-99人,2019-09-20 10:35:37,大专,软件/互联网开发/系统集成,不限,深圳市豪泰动漫科技有限公司,4K-6K,深圳-罗湖区,包住绩效奖金弹性工作加班补助五险一金
web前端开发工程师,合资,1000-9999人,2019-09-20 08:18:26,大专,软件/互联网开发/系统集成,1-3年,漯河江山天安新型建材有限公司,4K-6K,漯河,餐补节日福利包住五险一金免费停车
web前端,民营,20-99人,2019-09-20 14:26:14,大专,软件/互联网开发/系统集成,1-3年,石家庄德泰信息系统工程有限公司,4K-6K,石家庄,五险一金加班补助交通补助餐补通讯补助
web前端工程师,民营,1000-9999人,2019-09-20 09:44:18,本科,软件/互联网开发/系统集成,1-3年,江苏润和软件股份有限公司,12K-24K,南京-雨花台区,五险一金餐补周末双休节日福利年底双薪
高级web前端工程师,事业单位,100-499人,2019-09-20 14:03:52,本科,软件/互联网开发/系统集成,3-5年,长沙市规划信息服务中心,10K-15K,长沙,周末双休包吃五险一金带薪年假定期体检
前端web开发工程师,民营,20-99人,2019-09-20 11:11:19,大专,软件/互联网开发/系统集成,3-5年,广州数字桥网络技术有限公司,6.5K-9K,广州,五险一金弹性工作公司重点项目节日福利全勤奖
Web前端开发,民营,20-99人,2019-09-20 14:22:08,大专,软件/互联网开发/系统集成,1-3年,江苏辉海信息科技有限公司,8K-10K,南京-江宁区,五险一金带薪年假节日福利加班补助
Java开发工程师（模型测试开发）（Web前端）,国企,100-499人,2019-09-20 10:13:22,本科,软件/互联网开发/系统集成,1-3年,北京轩宇信息技术有限公司,10K-15K,北京,五险一金餐补带薪年假补充医疗保险节日福利
web前端开发工程师,民营,20-99人,2019-09-20 14:01:06,大专,软件/互联网开发/系统集成,3-5年,北京腾宇童创教育科技有限公司,6K-10K,大连-高新园区,绩效奖金五险一金交通补助餐补通讯补助
web前端,民营,20-99人,2019-09-20 09:41:46,本科,软件/互联网开发/系统集成,1-3年,深圳品执文化发展有限公司,8K-12K,深圳-龙岗区,五险一金绩效奖金全勤奖带薪年假员工旅游
高级web前端工程师,股份制企业,1000-9999人,2019-09-20 14:09:04,本科,软件/互联网开发/系统集成,5-10年,北京卡洛其咨询有限公司,15K-25K,贵阳-观山湖区（金阳新区）,五险一金年底双薪餐补定期体检带薪年假
高级web前端开发工程师,民营,100-499人,2019-09-20 11:25:38,本科,软件/互联网开发/系统集成,3-5年,网际星辰文化传媒(北京)有限公司,15K-20K,北京-海淀区,五险一金年底双薪绩效奖金交通补助餐补
web前端开发,民营,20人以下,2019-09-20 14:06:10,本科,软件/互联网开发/系统集成,1-3年,宁波市微物网络科技有限公司,10K-12K,宁波,五险一金年底双薪周末双休
web前端开发,股份制企业,500-999人,2019-09-20 14:22:31,大专,软件/互联网开发/系统集成,1-3年,天津神州浩天科技有限公司,6K-9K,天津,定期体检员工旅游高温补贴节日福利加班补助
web前端开发助理,民营,100-499人,2019-09-19 00:50:14,大专,软件/互联网开发/系统集成,不限,四川上品汇空间设计有限公司,4K-6K,成都,五险一金节日福利定期团建试用期全额每年多次调薪
WEB前端工程师,股份制企业,20-99人,2019-09-20 09:58:28,学历不限,软件/互联网开发/系统集成,1-3年,石家庄云松信息科技有限公司,4K-8K,石家庄,五险一金绩效奖金全勤奖通讯补助带薪年假
web前端工程师,民营,20-99人,2019-09-20 08:10:09,本科,软件/互联网开发/系统集成,5-10年,北京米聚时代科技有限公司,12K-16K,北京,
Web前端及H5开发工程师,合资,20-99人,2019-09-20 14:27:21,本科,软件/互联网开发/系统集成,1-3年,江苏鑫合易家信息技术有限责任公司,10K-20K,南京,五险一金餐补交通补助通讯补助带薪年假
web前端工程师(3号线草埔站附近）,民营,100-499人,2019-09-20 10:02:19,大专,软件/互联网开发/系统集成,3-5年,深圳市快印客电子商务有限公司,9K-10K,深圳-罗湖区,五险一金年底双薪带薪年假补充医疗保险员工旅游
WEB前端开发工程师,民营,100-499人,2019-09-20 14:11:36,学历不限,软件/互联网开发/系统集成,1-3年,安徽软云信息科技有限公司,4K-8K,合肥,五险一金年底双薪绩效奖金全勤奖餐补
web前端开发,民营,20-99人,2019-09-20 09:29:31,大专,软件/互联网开发/系统集成,不限,苏州路森交通科技有限公司,4K-6K,苏州,五险一金定期体检节日福利年底双薪员工旅游
WEB前端开发工程师,社会团体,20人以下,2019-09-20 09:04:17,本科,软件/互联网开发/系统集成,1年以下,青岛中石大信息技术研究院,4K-6K,青岛,五险一金定期体检
web前端开发,民营,20-99人,2019-09-20 09:23:10,中专,软件/互联网开发/系统集成,1-3年,北京龙睿网络科技有限公司,3K-5K,聊城-东昌府区,周末双休五险
高级Web前端工程师,股份制企业,20-99人,2019-09-20 09:33:17,本科,软件/互联网开发/系统集成,5-10年,湖南先森网络科技有限公司,10K-20K,长沙-岳麓区,项目奖金年底三薪五险一金每年调薪加班补助
web前端开发,民营,100-499人,2019-09-20 09:57:03,本科,软件/互联网开发/系统集成,1-3年,山东亚微软件股份有限公司,6K-10K,济南,周末双休五险一金绩效奖金交通补助高温补贴
Web前端开发工程师,合资,20-99人,2019-09-20 13:57:31,大专,软件/互联网开发/系统集成,3-5年,湖南澳觅信息技术有限公司,10K-15K,长沙-芙蓉区,五险一金年终分红定期体检节日福利补充医疗保险
Web前端开发工程师,民营,100-499人,2019-09-20 09:57:21,本科,软件/互联网开发/系统集成,1-3年,上海久雅信息科技有限公司,10K-15K,上海-浦东新区,五险一金绩效奖金股票期权餐补带薪年假
web前端开发,民营,20-99人,2019-09-20 11:49:02,大专,软件/互联网开发/系统集成,1-3年,长沙联德网络科技有限公司,6K-8K,长沙-长沙县,员工旅游全勤奖绩效奖金年底双薪
Web 前端开发工程师,民营,20-99人,2019-09-20 11:01:23,大专,软件/互联网开发/系统集成,3-5年,成都易商商盟数据服务有限公司,8K-13K,成都,五险一金加班补助带薪年假弹性工作补充医疗保险
web前端开发工程师,股份制企业,1000-9999人,2019-09-20 10:20:19,大专,软件/互联网开发/系统集成,3-5年,山东银丰投资集团有限公司,8K-10K,济南-市中区,节日福利不加班五险一金周末双休员工旅游
web前端工程师,民营,100-499人,2019-09-20 14:25:31,大专,软件/互联网开发/系统集成,3-5年,山东有食间网络科技有限公司,8K-10K,济南,节日福利五险一金绩效奖金加班补助全勤奖
web前端工程师,民营,100-499人,2019-09-20 14:05:10,学历不限,软件/互联网开发/系统集成,不限,福建人外人影视文化发展有限公司,10K-15K,福州,周末双休
web前端工程师,民营,20人以下,2019-09-20 14:26:33,本科,软件/互联网开发/系统集成,1-3年,天津天源科技有限公司,4K-8K,天津,创业公司加班补助五险一金绩效奖金年终分红
web前端开发实习生,民营,100-499人,2019-09-20 14:18:24,大专,软件/互联网开发/系统集成,不限,广州易唐科技有限公司,4K-6K,广州-天河区,创业公司住房补贴每年多次调薪房补节日福利
Web前端开发工程师(VUE),合资,20-99人,2019-09-20 14:04:13,本科,软件/互联网开发/系统集成,3-5年,河南联安物联网服务有限公司,10K-15K,郑州,
web前端,民营,100-499人,2019-09-20 14:10:31,本科,软件/互联网开发/系统集成,1-3年,普瑞领航信息技术有限公司,4K-8K,石家庄,14薪通讯补助员工旅游节日福利五险一金
web前端开发,民营,20-99人,2019-09-20 14:02:34,大专,软件/互联网开发/系统集成,不限,上海至信信息科技有限公司,6K-8K,深圳,五险一金年底双薪交通补助通讯补助带薪年假
Web前端开发工程师,民营,20-99人,2019-09-20 10:02:03,本科,软件/互联网开发/系统集成,1-3年,绵阳沃思测控技术有限公司,8K-10K,成都-金牛区,
web前端工程师,民营,100-499人,2019-09-20 09:02:42,大专,软件/互联网开发/系统集成,1-3年,山西永建达科技有限公司,3K-5K,大同,全勤奖包住绩效奖金通讯补助带薪年假
web前端工程师,民营,100-499人,2019-09-20 13:44:25,大专,软件/互联网开发/系统集成,3-5年,湖北楚天龙实业有限公司,6K-9K,武汉-武昌区,五险一金补充医疗保险周末双休带薪年假餐补
Web前端开发工程师（可实习）,股份制企业,20-99人,2019-09-20 09:14:40,大专,软件/互联网开发/系统集成,不限,潍坊诚成信息科技有限公司,4K-6K,潍坊,五险一金年底双薪绩效奖金餐补交通补助
web前端开发,股份制企业,100-499人,2019-09-20 08:40:33,本科,软件/互联网开发/系统集成,3-5年,中润国力集团有限公司,10K-15K,北京,五险一金绩效奖金年终分红包吃节日福利
web前端,民营,100-499人,2019-09-20 10:54:12,本科,软件/互联网开发/系统集成,3-5年,四川远鉴科技有限公司北京分公司,12K-20K,北京,五险一金年底双薪交通补助包吃定期体检
web前端开发工程师,外商独资,20-99人,2019-09-20 09:12:16,本科,软件/互联网开发/系统集成,3-5年,太商网络科技(深圳)有限公司,10K-20K,深圳,五险一金全勤奖带薪年假绩效奖金年底双薪
web前端实习生,民营,20人以下,2019-09-20 13:44:05,学历不限,软件/互联网开发/系统集成,不限,南京迦之美信息科技有限公司,2K-3K,南京,
Web前端开发工程师,民营,100-499人,2019-09-20 08:44:16,学历不限,软件/互联网开发/系统集成,不限,深圳哲彦信息技术有限公司,15K-20K,深圳-福田区,
web前端工程师,民营,100-499人,2019-09-20 09:56:28,大专,软件/互联网开发/系统集成,3-5年,深圳华云声信息技术有限公司,10K-13K,武汉-江汉区,五险一金绩效奖金全勤奖弹性工作带薪年假
WEB前端工程师,民营,20-99人,2019-09-20 09:11:23,大专,软件/互联网开发/系统集成,1-3年,四川筑巢易家企业管理有限公司,5K-9K,成都,五险一金公司重点项目绩效奖金
前端Web开发,不限,不限,2019-09-20 12:14:02,本科,软件/互联网开发/系统集成,3-5年,智联RPO,15K-25K,深圳-福田区,16薪带薪年假员工旅游五险一金定期团建
web前端,股份制企业,不限,2019-09-20 14:12:31,大专,软件/互联网开发/系统集成,1-3年,长春网景盛世信息技术有限公司,4K-6K,长春,五险一金绩效奖金周末双休餐补
Web前端开发工程师,民营,100-499人,2019-09-20 14:23:34,大专,软件/互联网开发/系统集成,1-3年,广州博纳物联网科技有限公司,8K-16K,广州-番禺区,五险一金年底双薪餐补节日福利周末双休
高级web前端开发工程师（带研发）,股份制企业,1000-9999人,2019-09-20 09:34:07,本科,软件/互联网开发/系统集成,3-5年,智联招聘,15K-20K,上海,五险一金年底双薪绩效奖金带薪年假补充医疗保险
web前端开发,民营,20-99人,2019-09-20 10:55:35,本科,软件/互联网开发/系统集成,3-5年,成都原子数据科技有限公司,8K-16K,成都,五险一金绩效奖金带薪年假定期体检节日福利
