地区,户型,楼层高度,建筑面积/㎡,建成年代/年,装修情况,有无电梯	,挂牌价/万,成交周期/天,调价次数/次,带看次数,关注人数,浏览次数,成交价/万
东城,1室1厅1厨1卫,中楼层(共5层),36.32,1989,其他,无,450,34,0,10,2,15,450
东城,2室1厅1厨1卫,顶层(共6层),58.08,1980,简装,暂无数据,450,824,1,63,92,9138,424
东城,2室1厅1厨1卫,中楼层(共21层),104.99,2005,简装,有,780,179,1,46,17,1743,759
东城,3室1厅1厨1卫,高楼层(共6层),75.47,1996,精装,无,615,208,1,7,113,4505,607.5
东城,3室1厅1厨2卫,中楼层(共18层),177.19,2000,精装,有,1590,55,0,18,13,1292,1500
东城,2室1厅1厨1卫,高楼层(共6层),52.12,2004,精装,无,520,499,1,101,123,9106,505
东城,2室1厅1厨1卫,高楼层(共6层),62.13,2000,简装,无,400,44,0,24,172,1586,398
东城,3室1厅1厨1卫,底层(共6层),73.32,1982,其他,暂无数据,550,106,0,29,136,3649,505
东城,2室1厅1厨1卫,中楼层(共16层),63.67,1993,简装,有,625,79,0,17,17,1069,610
东城,1室1厅1厨1卫,中楼层(共14层),52.66,2004,其他,有,420,12,0,3,0,4,415
东城,2室1厅1厨1卫,低楼层(共7层),67.65,2003,简装,无,860,9,0,7,6,266,824
东城,2室1厅1厨1卫,中楼层(共5层),52.49,1985,简装,无,590,12,0,4,0,3,570
东城,2室1厅1厨1卫,中楼层(共7层),71.55,2002,其他,无,595,11,0,51,66,860,561
东城,2室1厅1厨2卫,底层(共7层),140,1999,简装,有,1360,71,1,16,22,1782,1300
东城,3室1厅1厨1卫,顶层(共6层),57.02,1983,毛坯,无,390,179,1,136,136,6546,380
东城,2室1厅1厨1卫,高楼层(共14层),64.78,1990,简装,有,610,70,1,7,37,721,595
东城,2室1厅1厨1卫,中楼层(共12层),61.73,1987,精装,有,499,77,1,42,106,3476,475
东城,2室1厅1厨1卫,低楼层(共9层),64.5,2003,简装,有,705,5,0,4,19,210,678
东城,3室2厅1厨1卫,高楼层(共6层),101.22,1994,精装,无,930,158,1,77,127,5368,885
东城,2室1厅1厨1卫,底层(共13层),110.93,1998,精装,有,1050,68,1,66,98,6783,1016
东城,2室1厅1厨1卫,低楼层(共15层),92.65,2009,精装,有,800,79,1,17,51,2147,800
东城,3室1厅1厨1卫,底层(共5层),62.24,1985,其他,无,620,310,1,173,110,13945,619
东城,2室1厅1厨1卫,中楼层(共6层),58.12,1989,简装,无,610,130,1,41,8,1031,596
东城,2室1厅1厨1卫,低楼层(共16层),77.21,2003,精装,有,728,610,1,49,159,19618,710
东城,1室1厅1厨1卫,低楼层(共19层),55.81,2003,简装,有,560,11,0,1,6,189,511
东城,1室1厅1厨1卫,中楼层(共16层),63.31,2008,简装,有,700,190,1,1,4,344,665
东城,2室1厅1厨1卫,高楼层(共6层),112.54,1995,精装,有,730,29,0,21,50,952,700
东城,1室1厅1厨1卫,高楼层(共21层),69.27,2005,简装,有,520,49,1,70,39,1739,519
东城,2室1厅1厨1卫,中楼层(共12层),82.41,2004,精装,有,788,33,0,19,48,1285,760
东城,2室1厅1厨1卫,中楼层(共6层),54.31,1980,其他,无,520,2,0,1,0,3,513
东城,2室1厅1厨1卫,顶层(共6层),65.82,1996,简装,无,580,425,1,74,87,9776,558
东城,3室1厅1厨1卫,高楼层(共21层),80.95,1989,简装,有,566,102,1,18,39,1982,550
东城,2室0厅1厨1卫,底层(共3层),52.14,1965,简装,无,443,374,1,20,242,6807,420
东城,2室1厅1厨1卫,低楼层(共16层),94.04,2007,精装,有,950,361,1,60,156,8481,930
东城,1室1厅1厨1卫,中楼层(共12层),62.42,2003,其他,有,778,161,1,13,20,3954,723
东城,2室1厅1厨1卫,中楼层(共6层),57.41,1983,毛坯,无,505,330,1,261,66,6132,495
东城,2室1厅1厨1卫,高楼层(共6层),60.9,1995,简装,无,500,240,1,203,112,5927,493
东城,3室1厅1厨1卫,中楼层(共6层),69.45,1980,简装,无,450,131,1,114,140,4719,430
东城,2室1厅1厨1卫,中楼层(共21层),63.06,1995,简装,有,425,115,1,36,0,暂无数据,418
东城,3室1厅1厨1卫,低楼层(共3层),73.71,1979,简装,无,700,24,0,4,17,597,658
东城,2室1厅1厨1卫,中楼层(共6层),52.04,1980,其他,无,458,326,1,5,45,1799,458
东城,1室1厅1厨1卫,中楼层(共6层),34.63,1988,简装,无,510,73,0,36,43,2395,495
东城,2室1厅1厨1卫,中楼层(共16层),71.39,1999,其他,有,495,79,1,30,206,3051,485
东城,2室1厅1厨1卫,中楼层(共14层),80.1,1990,简装,有,650,79,0,14,155,2557,620
东城,1室1厅1厨1卫,低楼层(共6层),41.62,1992,简装,无,415,117,1,20,112,3297,415
东城,2室1厅1厨1卫,高楼层(共16层),93.5,2001,简装,有,598,45,1,5,13,841,578
东城,2室1厅1厨1卫,低楼层(共12层),51.8,1990,精装,有,460,120,1,62,77,3340,460
东城,1室1厅1厨1卫,中楼层(共6层),41.34,1985,精装,无,455,3,1,3,6,43,447
东城,3室1厅1厨1卫,高楼层(共15层),112.47,2004,精装,有,900,170,1,25,37,4810,870
东城,3室1厅1厨1卫,高楼层(共6层),56.6,1981,简装,无,480,164,1,56,62,2317,470
东城,2室1厅1厨1卫,高楼层(共6层),74.08,2004,精装,无,720,560,1,53,11,257,705
东城,3室1厅1厨1卫,中楼层(共5层),59.03,1981,精装,无,600,158,0,28,60,4588,555
东城,2室1厅1厨1卫,地下室(共6层),52.75,1995,简装,无,360,546,1,21,186,18011,325
东城,1室1厅1厨1卫,顶层(共16层),43.21,1992,简装,有,498,129,0,19,0,2,480
东城,2室1厅1厨1卫,中楼层(共6层),54.82,1983,精装,无,380,7,1,19,57,312,365
东城,5室2厅2厨2卫,中楼层(共6层),121.44,1982,精装,无,980,19,0,23,30,533,960
东城,1室1厅1厨1卫,高楼层(共9层),46.64,1990,其他,有,505,3,0,16,0,30,495
东城,2室1厅1厨1卫,中楼层(共6层),50.34,1980,简装,无,520,69,1,37,46,2200,494.5
东城,2室1厅1厨1卫,中楼层(共5层),51.33,1979,简装,无,360,63,0,1,81,1764,345
东城,3室1厅1厨1卫,低楼层(共6层),67.82,1983,精装,无,735,50,0,25,53,2028,720
东城,2室1厅1厨1卫,顶层(共6层),52.63,1982,精装,无,520,253,1,65,49,6840,493
东城,3室1厅1厨1卫,中楼层(共5层),71.08,1986,毛坯,无,630,82,1,21,63,3824,590
东城,1室1厅1厨1卫,低楼层(共6层),42.83,2016,精装,无,465,190,1,5,74,4399,458
东城,1室1厅1厨1卫,低楼层(共18层),46.36,1991,简装,有,426,67,1,21,25,1742,416
东城,2室2厅1厨1卫,中楼层(共6层),60.3,1992,简装,无,560,85,0,38,2,13,525
东城,2室1厅1厨1卫,中楼层(共10层),83.42,2001,精装,有,822,340,1,62,179,9903,798
东城,1室1厅1厨1卫,低楼层(共6层),39.57,1980,简装,无,345,150,0,21,61,1349,338
东城,2室1厅1厨1卫,中楼层(共5层),49.29,1986,简装,无,530,89,0,113,104,4149,527
东城,1室1厅1厨1卫,中楼层(共7层),37.63,2004,精装,有,385,148,1,2,33,1856,365
东城,1室1厅1厨1卫,高楼层(共16层),45.02,1990,其他,有,440,353,1,23,86,1999,410
东城,1室1厅1厨1卫,中楼层(共18层),48.39,1988,简装,有,428,65,1,17,52,1870,402
东城,2室1厅1厨1卫,顶层(共6层),49.47,1974,简装,无,375,109,1,43,189,4389,360
东城,3室1厅1厨1卫,底层(共7层),84.5,2002,简装,无,900,74,1,16,38,2175,808
东城,2室1厅1厨1卫,低楼层(共18层),64.54,2005,精装,有,542,81,1,62,89,3537,538
东城,2室1厅1厨1卫,中楼层(共14层),55.8,1980,其他,有,502,480,1,207,342,14080,494.5
东城,2室1厅1厨1卫,高楼层(共17层),73.89,1991,精装,有,660,3,0,3,12,54,630
东城,2室1厅1厨1卫,中楼层(共6层),54.86,1990,其他,无,600,40,0,24,30,1177,582
东城,2室1厅1厨1卫,高楼层(共14层),67.09,1987,精装,有,620,297,1,75,159,9502,595
东城,2室1厅1厨1卫,中楼层(共4层),59.9,1988,简装,无,628,66,1,14,1,3,610
东城,4室2厅1厨2卫,中楼层(共14层),163.63,1999,简装,有,1240,117,1,45,49,4599,1200
东城,2室1厅1厨1卫,地下室(共7层),67.95,2003,其他,无,440,86,1,15,32,2887,423
东城,1室1厅1厨1卫,中楼层(共21层),44.47,1990,其他,有,440,1,0,5,1,2,420
东城,1室1厅1厨1卫,高楼层(共18层),75.18,2004,简装,有,546,126,1,0,39,2569,538
东城,2室1厅1厨1卫,中楼层(共21层),58.3,1995,其他,有,420,39,1,10,83,1105,412
东城,2室1厅1厨1卫,高楼层(共20层),79.83,2006,精装,有,765,107,1,43,31,3197,735
东城,2室1厅1厨1卫,中楼层(共15层),73.71,2007,其他,有,432,19,1,5,8,93,420
东城,2室2厅1厨1卫,中楼层(共16层),79.8,2006,简装,有,810,157,1,69,78,3087,790
东城,1室1厅1厨1卫,高楼层(共6层),41.6,1987,简装,无,500,129,1,17,24,3112,462
东城,车位,地下室,41.92,未知,其他,暂无数据,50,2,0,0,0,1,45
东城,2室1厅1厨1卫,底层(共6层),53.56,1970,简装,暂无数据,440,237,1,13,54,4908,408
东城,3室2厅1厨2卫,低楼层(共15层),141.55,2008,精装,有,1380,200,1,54,1164,14153,1315
东城,2室1厅1厨1卫,中楼层(共8层),68.05,2003,其他,有,750,89,0,25,25,2762,688
东城,2室1厅1厨1卫,底层(共6层),47.8,1983,精装,无,520,93,1,68,0,2,496
东城,1室1厅1厨1卫,低楼层(共14层),38.28,1990,精装,有,385,174,1,1,119,6613,378
东城,2室1厅1厨1卫,高楼层(共11层),90.56,2005,精装,有,580,277,1,34,91,7618,553
东城,3室1厅1厨1卫,高楼层(共16层),65.65,1992,简装,有,680,123,1,97,35,3007,660
东城,2室1厅1厨1卫,中楼层(共5层),50.52,1990,其他,无,535,8,0,11,3,8,527
东城,3室1厅1厨1卫,中楼层(共6层),70.91,1988,简装,无,775,120,1,29,49,4320,746
东城,1室1厅1厨1卫,顶层(共5层),39.69,1987,简装,无,465,314,1,5,16,1920,435
东城,3室1厅1厨1卫,中楼层(共6层),68.5,1985,简装,暂无数据,630,172,1,13,99,4423,610
东城,2室2厅1厨1卫,高楼层(共19层),90.48,2010,精装,有,980,10,0,4,29,425,925
东城,2室2厅1厨1卫,高楼层(共19层),90.48,2010,精装,有,980,10,0,4,29,425,925
东城,2室1厅1厨1卫,高楼层(共16层),61.61,1992,简装,有,642,92,1,63,40,3283,606
东城,1室0厅1厨1卫,地下室(共6层),45.54,2002,简装,无,285,68,0,13,58,2576,280
东城,2室1厅1厨1卫,中楼层(共5层),47.64,1983,简装,无,518,83,1,36,20,392,501
东城,2室1厅1厨1卫,底层(共6层),58.47,1997,简装,无,575,115,1,34,77,3489,538
东城,2室1厅1厨1卫,高楼层(共9层),88.66,2005,简装,有,600,13,0,25,37,484,588
东城,4室1厅1厨1卫,低楼层(共13层),121.8,1999,精装,有,980,24,1,26,22,1124,930
东城,1室1厅1厨1卫,低楼层(共18层),46.93,2005,简装,有,440,171,1,97,26,1221,434
东城,4室2厅1厨2卫,中楼层(共18层),174.55,2004,精装,有,1480,52,0,18,1,3,1353
东城,1室1厅1厨1卫,中楼层(共16层),46.83,1994,精装,有,470,120,1,12,10,316,454.2
东城,3室1厅1厨1卫,高楼层(共7层),80.7,2002,精装,无,860,47,0,9,53,1665,835
东城,1室1厅1厨1卫,中楼层(共14层),60.01,2003,精装,有,650,513,1,78,109,8433,627
东城,1室1厅1厨1卫,高楼层(共6层),40.98,1996,精装,无,450,9,1,1,14,177,440
东城,1室0厅0厨1卫,低楼层(共3层),19.75,2007,精装,有,95,458,0,10,170,9237,80
东城,2室1厅1厨1卫,高楼层(共6层),56.82,1988,简装,无,480,116,1,28,97,3611,470
东城,2室1厅1厨1卫,顶层(共5层),57.09,1988,简装,无,570,49,0,9,20,1637,565
东城,3室1厅1厨1卫,顶层(共6层),85.98,1995,简装,无,875,13,0,4,0,1,859
东城,3室2厅1厨2卫,低楼层(共8层),151.7,2003,简装,有,1650,115,1,77,83,5214,1505
东城,1室1厅1厨1卫,中楼层(共15层),44.82,2006,其他,有,430,9,0,0,3,117,415
东城,2室1厅1厨1卫,高楼层(共12层),61.73,1987,简装,有,475,35,1,7,35,1445,459
东城,2室2厅1厨2卫,中楼层(共23层),101.96,1997,精装,有,780,55,1,4,25,1708,750
东城,1室1厅1厨1卫,顶层(共10层),54.36,2006,精装,有,575,109,1,33,15,3130,561
东城,3室1厅1厨1卫,顶层(共5层),66.86,1985,精装,无,700,98,0,22,29,2066,690
东城,2室1厅1厨1卫,高楼层(共6层),54.64,1985,毛坯,无,720,278,1,77,32,7078,680
东城,1室1厅1厨1卫,低楼层(共18层),49.52,2005,精装,有,538,24,1,22,9,810,520
东城,2室1厅1厨1卫,中楼层(共5层),49.32,1988,其他,无,538,184,1,53,61,6443,505
东城,1室1厅1厨1卫,高楼层(共16层),44.77,1992,其他,有,490,22,0,5,1,暂无数据,478
东城,1室1厅1厨1卫,高楼层(共6层),40.3,1985,简装,暂无数据,510,174,1,24,19,2021,485
东城,3室2厅1厨2卫,顶层(共11层),117.64,2005,精装,有,788,424,1,70,409,8183,760
东城,2室1厅1厨1卫,中楼层(共14层),55.8,1980,其他,有,505,73,1,4,12,401,493.8
东城,1室1厅1厨1卫,中楼层(共16层),43.17,1992,其他,有,470,2,0,5,2,16,463
东城,2室1厅1厨1卫,低楼层(共12层),58.95,1992,简装,有,599.9,147,1,68,53,7016,562
东城,2室1厅1厨1卫,底层(共6层),52.27,1985,毛坯,无,510,157,1,77,23,4336,485
东城,2室1厅1厨1卫,低楼层(共12层),71.59,2003,其他,有,830,127,1,95,37,4296,795
东城,2室1厅1厨1卫,低楼层(共6层),53.65,1980,简装,无,480,56,0,73,58,1853,460
东城,1室0厅1厨1卫,顶层(共15层),41.38,2008,精装,有,510,140,1,8,12,2808,470
东城,1室1厅1厨1卫,低楼层(共14层),78.42,2004,其他,有,795,81,1,26,46,2725,750
东城,1室0厅1厨1卫,高楼层(共6层),41.63,1988,其他,暂无数据,510,79,0,15,8,2265,460
东城,2室1厅1厨1卫,中楼层(共6层),57.3,1987,精装,无,395,101,1,93,162,4082,386
东城,2室1厅1厨1卫,中楼层(共16层),62.1,1988,其他,有,550,44,0,28,19,1905,520
东城,2室1厅1厨1卫,低楼层(共14层),71.1,1990,简装,有,550,17,1,2,0,暂无数据,505
东城,2室1厅1厨1卫,高楼层(共6层),61.2,1994,精装,无,581,126,1,30,72,3390,565
东城,2室1厅1厨1卫,高楼层(共15层),74.31,2005,其他,有,660,25,1,89,33,1836,636
东城,1室1厅1厨1卫,中楼层(共5层),35.79,1979,简装,无,385,28,1,7,10,191,379
东城,2室1厅1厨1卫,中楼层(共7层),71,2002,精装,无,610,111,1,14,74,1945,600
东城,2室0厅1厨1卫,中楼层(共13层),50.66,1979,其他,有,500,492,1,9,2,173,470
东城,2室1厅1厨1卫,中楼层(共16层),76.42,2003,精装,有,720,77,1,81,3,69,680
东城,2室1厅1厨1卫,中楼层(共5层),65.19,1990,精装,无,560,4,0,1,7,173,545
东城,2室1厅1厨1卫,底层(共6层),54.43,1988,精装,无,630,35,1,5,18,1181,616
东城,2室1厅1厨1卫,顶层(共8层),68.05,2003,精装,有,750,361,1,26,59,6073,678
东城,1室0厅1厨1卫,高楼层(共10层),47.24,2003,简装,有,430,153,1,5,12,931,395
东城,1室1厅1厨1卫,顶层(共6层),50.27,2003,简装,无,560,198,0,18,71,5313,518
东城,1室0厅1厨1卫,中楼层(共18层),37.4,2004,其他,有,366,74,1,11,0,2,350
东城,1室0厅1厨1卫,低楼层(共7层),28.6,2004,精装,有,318,27,0,5,25,1230,308
东城,3室1厅1厨1卫,高楼层(共6层),74.02,1988,毛坯,暂无数据,660,7,1,3,6,54,655
东城,1室1厅1厨1卫,中楼层(共9层),61.02,2005,简装,有,430,6,0,5,18,206,424
东城,3室1厅1厨1卫,中楼层(共5层),68.42,1987,简装,无,780,145,1,46,37,3373,720
东城,1室1厅1厨1卫,高楼层(共6层),41.6,1987,简装,无,480,75,1,34,36,2404,457
东城,2室1厅1厨1卫,底层(共5层),54.08,1980,简装,无,515,14,0,26,17,279,502
东城,1室1厅1厨1卫,顶层(共6层),51.73,1994,精装,无,348,41,1,9,102,2104,334
东城,3室1厅1厨1卫,低楼层(共6层),72.08,1986,简装,无,699,130,1,93,111,5081,685
东城,3室1厅1厨1卫,中楼层(共5层),65.76,1980,简装,无,625,248,1,90,2,暂无数据,587
东城,2室1厅1厨1卫,低楼层(共21层),70.01,1990,简装,有,660,5,0,10,15,171,639.5
东城,1室1厅1厨1卫,顶层(共2层),30.66,1999,简装,无,430,153,1,86,73,5830,412
东城,1室1厅1厨1卫,中楼层(共21层),63.33,2004,简装,有,490,177,1,19,50,2353,468
东城,1室0厅1厨1卫,底层(共7层),31.54,2004,简装,有,345,27,1,1,7,1002,333
东城,1室0厅1厨1卫,中楼层(共27层),59.11,2004,精装,有,660,64,0,1,4,1254,595
东城,2室1厅1厨1卫,高楼层(共13层),81.58,2003,精装,有,788,40,1,5,8,657,770
东城,3室1厅1厨1卫,中楼层(共5层),69.3,1988,简装,无,680,93,1,29,26,2368,635
东城,2室1厅1厨1卫,顶层(共8层),69.86,2004,精装,有,630,164,1,48,143,5582,580
东城,2室1厅1厨1卫,中楼层(共11层),86.03,2005,简装,有,585,9,0,12,8,327,570
东城,1室1厅1厨1卫,低楼层(共17层),59.73,2004,简装,有,560,184,1,246,102,7311,553
东城,2室1厅1厨1卫,中楼层(共16层),61.61,1993,其他,有,640,80,1,18,1,2,625
东城,3室2厅1厨2卫,底层(共11层),128.7,2005,精装,有,880,248,1,107,338,17220,800
东城,2室1厅1厨1卫,低楼层(共21层),70.01,1990,简装,有,660,4,0,9,8,134,638
东城,2室1厅1厨1卫,地下室(共6层),50.56,1991,简装,无,330,692,1,36,237,37117,315
东城,3室1厅1厨1卫,底层(共6层),69.81,1980,简装,无,685,325,1,116,128,11371,625
东城,1室0厅1厨1卫,高楼层(共12层),37.51,1979,精装,有,390,146,1,13,8,259,380
东城,2室1厅1厨1卫,高楼层(共14层),60.11,1990,简装,有,565,56,1,13,24,1396,546.2
东城,3室1厅1厨1卫,中楼层(共5层),56.89,1990,毛坯,无,540,218,1,106,120,6916,525
东城,2室1厅1厨1卫,中楼层(共18层),65.35,2005,简装,有,575,82,1,71,83,3228,561
东城,1室1厅1厨1卫,中楼层(共18层),39.93,1991,简装,有,425,174,1,12,133,5622,399
东城,1室1厅1厨1卫,顶层(共6层),51.73,1994,精装,无,345,18,1,11,47,953,330
东城,2室1厅1厨1卫,中楼层(共23层),107.84,1997,其他,有,780,20,0,6,16,906,760
东城,车位,地下室(共1层),12.72,未知,其他,暂无数据,30,1,0,1,0,暂无数据,26
东城,车位,地下室(共1层),12.72,未知,其他,暂无数据,30,1,0,1,0,暂无数据,26
东城,1室0厅1厨1卫,中楼层(共7层),30.52,2004,精装,有,350,162,1,21,39,1908,335
东城,2室1厅1厨2卫,中楼层(共6层),62.8,1990,简装,无,519,373,1,13,76,8123,488
东城,2室1厅1厨1卫,中楼层(共19层),85.12,2006,精装,有,788,222,1,48,82,6761,735
东城,2室1厅1厨1卫,顶层(共5层),47.63,1970,简装,暂无数据,333,31,1,26,65,1623,330
东城,3室1厅1厨1卫,中楼层(共10层),68.06,1980,精装,有,700,52,1,13,21,2050,650
东城,2室1厅1厨1卫,中楼层(共7层),64.83,2003,简装,无,750,4,0,2,9,153,720
东城,1室0厅1厨1卫,中楼层(共7层),28.66,2004,其他,有,355,66,1,2,0,暂无数据,340
东城,1室1厅1厨1卫,中楼层(共24层),64.74,2008,精装,有,454,173,0,119,361,11301,430
东城,2室2厅1厨1卫,中楼层(共6层),93.57,1994,精装,无,870,38,1,39,20,596,848
东城,1室0厅1厨1卫,低楼层(共7层),29.22,2004,其他,有,316,33,1,7,60,1246,308
东城,2室1厅1厨1卫,地下室(共6层),50.56,2016,简装,无,390,326,1,5,119,12742,350
东城,3室1厅1厨1卫,高楼层(共12层),100.53,2009,其他,有,780,49,1,5,0,暂无数据,755
东城,2室1厅1厨1卫,高楼层(共18层),67.23,1990,精装,有,652,58,1,29,54,2469,626
东城,1室1厅1厨1卫,高楼层(共17层),59.73,2004,简装,有,555,29,1,18,30,1369,539
东城,1室1厅1厨1卫,高楼层(共11层),72.91,2002,精装,有,473,209,1,36,118,3072,470
东城,1室0厅1厨1卫,低楼层(共18层),37.4,2004,简装,有,360,125,1,8,0,暂无数据,345
东城,1室1厅1厨1卫,低楼层(共6层),47.56,1994,精装,无,425,99,1,0,10,666,418
东城,2室1厅1厨1卫,底层(共6层),57.55,1992,其他,无,560,14,1,10,0,74,537
东城,1室1厅1厨1卫,顶层(共5层),36.11,1979,简装,无,320,73,1,20,0,暂无数据,308.5
东城,1室0厅1厨1卫,高楼层(共17层),46.25,2007,精装,有,490,116,1,2,18,2596,465
东城,2室1厅1厨1卫,中楼层(共4层),48.87,1977,简装,暂无数据,415,353,1,18,204,5500,405
东城,1室0厅1厨1卫,低楼层(共15层),27.38,2008,精装,有,380,202,1,55,41,2379,371
东城,2室1厅1厨1卫,中楼层(共6层),64.2,1992,简装,无,539,153,1,46,150,5512,519
东城,2室1厅1厨1卫,中楼层(共21层),60.56,1999,其他,有,605,41,0,29,15,901,578
东城,1室1厅1厨1卫,低楼层(共12层),54.03,2002,其他,有,598,10,0,5,0,暂无数据,560
东城,2室1厅1厨1卫,低楼层(共12层),86.79,2009,简装,有,600,38,1,15,6,314,580
东城,2室1厅1厨1卫,高楼层(共11层),112.12,2002,简装,有,690,200,1,170,506,16523,675
东城,3室1厅1厨1卫,低楼层(共16层),67.98,1986,精装,有,525,32,0,44,42,1630,503
东城,2室1厅1厨1卫,顶层(共11层),65.91,2007,其他,有,593,23,1,23,19,1170,570
东城,1室0厅1厨1卫,高楼层(共23层),52.08,2009,精装,有,430,24,1,46,12,1005,408
东城,3室2厅1厨1卫,中楼层(共22层),131.9,2002,简装,有,950,469,1,34,243,14817,915
东城,2室1厅1厨1卫,高楼层(共6层),54.26,1999,简装,无,440,6,0,12,0,暂无数据,420
东城,2室1厅1厨1卫,中楼层(共6层),57.55,1992,简装,无,575,43,0,38,49,1936,540
东城,2室1厅1厨1卫,中楼层(共6层),57.55,1992,简装,无,575,43,0,38,49,1936,540
东城,1室1厅1厨1卫,高楼层(共18层),46.79,2005,精装,有,475,157,1,19,0,暂无数据,462
东城,3室2厅1厨2卫,中楼层(共6层),103.63,2003,简装,无,770,2,0,1,14,78,756
东城,1室1厅1厨1卫,中楼层(共6层),52.63,1997,简装,无,350,208,1,13,78,2569,330
东城,2室1厅1厨1卫,低楼层(共29层),60.76,2009,精装,有,525,134,1,13,83,4384,516
东城,1室0厅0厨1卫,顶层(共3层),20.28,2007,其他,有,95,18,0,0,0,暂无数据,86
东城,1室1厅1厨1卫,中楼层(共29层),51.12,2009,精装,有,435,136,1,117,69,5327,415
东城,1室1厅1厨1卫,低楼层(共14层),61.69,2004,精装,有,670,224,1,22,46,5833,638
东城,1室0厅1厨1卫,中楼层(共18层),37.4,2004,其他,有,346,150,1,10,0,暂无数据,310
东城,2室1厅1厨1卫,底层(共6层),47.64,1986,精装,无,530,225,1,91,63,3209,520
